#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017586.1	2759194	2760342	+	-	-	SCATT_RS12300	WP_014143371.1	382	threonine aldolase
chr	NC_017586.1	2760376	2761068	-	-	-	SCATT_RS12305	WP_014143372.1	230	DNA-binding response regulator
chr	NC_017586.1	2761117	2762271	-	-	-	SCATT_RS12310	WP_014143373.1	384	two-component sensor histidine kinase
chr	NC_017586.1	2762430	2763434	+	-	-	SCATT_RS12315	WP_014143374.1	334	hypothetical protein
chr	NC_017586.1	2763448	2764590	+	-	-	SCATT_RS12320	WP_014143375.1	380	NADH dehydrogenase subunit D
chr	NC_017586.1	2764603	2765541	-	-	-	SCATT_RS12325	WP_014143376.1	312	hypothetical protein
chr	NC_017586.1	2765765	2766757	-	-	-	SCATT_RS12330	WP_014143378.1	330	amino acid ABC transporter substrate-binding protein
chr	NC_017586.1	2766852	2767574	-	-	-	SCATT_RS12335	WP_014143379.1	240	ABC transporter permease
chr	NC_017586.1	2767574	2768305	-	-	-	SCATT_RS12340	WP_014143380.1	243	ABC transporter permease
chr	NC_017586.1	2768543	2769703	+	-	-	SCATT_RS12345	WP_014143381.1	386	ABC transporter ATP-binding protein
chr	NC_017586.1	2769714	2770202	-	-	-	SCATT_RS12350	WP_014143382.1	162	DUF3180 domain-containing protein
chr	NC_017586.1	2770258	2770848	-	-	folK	SCATT_RS12355	WP_014143383.1	196	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
chr	NC_017586.1	2770845	2771204	-	-	folB	SCATT_RS12360	WP_014143384.1	119	dihydroneopterin aldolase
chr	NC_017586.1	2771416	2771913	-	-	-	SCATT_RS12365	WP_014143385.1	165	DUF4440 domain-containing protein
chr	NC_017586.1	2771910	2772764	-	-	folP	SCATT_RS12370	WP_014143386.1	284	dihydropteroate synthase
chr	NC_017586.1	2772834	2774666	-	-	-	SCATT_RS12375	WP_014143387.1	610	DUF2156 domain-containing protein
chr	NC_017586.1	2774867	2775988	+	-	-	SCATT_RS12380	WP_014143388.1	373	esterase
chr	NC_017586.1	2776076	2776684	-	-	folE	SCATT_RS12385	WP_014143389.1	202	GTP cyclohydrolase I FolE
chr	NC_017586.1	2776830	2778878	-	-	-	SCATT_RS12390	WP_014143390.1	682	ATP-dependent zinc metalloprotease FtsH
chr	NC_017586.1	2779094	2779633	-	-	hpt	SCATT_RS12395	WP_041825087.1	179	hypoxanthine phosphoribosyltransferase
chr	NC_017586.1	2779687	2780718	-	-	tilS	SCATT_RS12400	WP_014143392.1	343	tRNA lysidine(34) synthetase TilS
chr	NC_017586.1	2780887	2782047	-	-	-	SCATT_RS12405	WP_014143393.1	386	hypothetical protein
chr	NC_017586.1	2782225	2782722	+	-	-	SCATT_RS12410	WP_014143394.1	165	inorganic pyrophosphatase
chr	NC_017586.1	2782804	2784426	-	-	-	SCATT_RS12415	WP_014627956.1	540	membrane protein
chr	NC_017586.1	2784555	2785265	-	-	-	SCATT_RS12420	WP_014143396.1	236	membrane protein
chr	NC_017586.1	2785402	2785770	+	-	-	SCATT_RS12425	WP_014143397.1	122	YbjQ family protein
chr	NC_017586.1	2786169	2786930	-	-	-	SCATT_RS12430	WP_014143398.1	253	MerR family transcriptional regulator
chr	NC_017586.1	2787199	2789049	+	-	asnB	SCATT_RS12435	WP_014143399.1	616	asparagine synthase (glutamine-hydrolyzing)
chr	NC_017586.1	2789213	2789887	-	-	-	SCATT_RS12440	WP_014143400.1	224	phosphatase PAP2 family protein
chr	NC_017586.1	2790002	2790406	+	-	-	SCATT_RS12445	WP_014143401.1	134	hypothetical protein
chr	NC_017586.1	2790403	2791413	+	-	-	SCATT_RS12450	WP_014143402.1	336	M56 family peptidase
chr	NC_017586.1	2791499	2792155	+	-	-	SCATT_RS12455	WP_014143403.1	218	DedA family protein
chr	NC_017586.1	2792214	2792462	-	-	-	SCATT_RS12460	WP_014143404.1	82	hypothetical protein
chr	NC_017586.1	2792667	2792945	+	-	-	SCATT_RS12465	WP_014143405.1	92	twin-arginine translocase TatA/TatE family subunit
chr	NC_017586.1	2793116	2793775	+	-	-	SCATT_RS12470	WP_014143406.1	219	N-acetylmuramoyl-L-alanine amidase
chr	NC_017586.1	2793756	2794535	-	-	-	SCATT_RS12475	WP_014143407.1	259	class I SAM-dependent methyltransferase
chr	NC_017586.1	2794574	2795335	-	-	-	SCATT_RS12480	WP_014143408.1	253	hypothetical protein, partial
chr	NC_017586.1	2795332	2796030	-	-	-	SCATT_RS12485	WP_014143409.1	232	Aliphatic sulfonates import ATP-binding protein ssuB (fragment), partial
chr	NC_017586.1	2796255	2796983	-	-	-	SCATT_RS12490	WP_014143410.1	242	MarR family transcriptional regulator
chr	NC_017586.1	2797215	2797877	+	-	-	SCATT_RS12495	WP_014143411.1	220	hypothetical protein
chr	NC_017586.1	2798262	2799260	+	-	-	SCATT_RS12500	WP_014143413.1	332	methyltransferase domain-containing protein
chr	NC_017586.1	2799257	2800468	+	-	-	SCATT_RS12505	WP_014143414.1	403	hypothetical protein
chr	NC_017586.1	2800549	2800812	-	-	-	SCATT_RS12510	WP_014143415.1	87	chorismate mutase
chr	NC_017586.1	2800845	2802035	-	-	-	SCATT_RS12515	WP_014143416.1	396	FAD-dependent monooxygenase
chr	NC_017586.1	2802208	2802984	+	-	-	SCATT_RS12520	WP_014143417.1	258	thioesterase
chr	NC_017586.1	2802971	2803738	-	-	-	SCATT_RS12525	WP_014143418.1	255	aspartate/glutamate racemase family protein
chr	NC_017586.1	2803826	2809456	-	-	-	SCATT_RS12530	WP_014627961.1	1876	non-ribosomal peptide synthetase
chr	NC_017586.1	2817325	2825559	-	-	-	SCATT_RS12540	WP_014143421.1	2744	non-ribosomal peptide synthetase
chr	NC_017586.1	2825858	2827189	+	-	-	SCATT_RS12545	WP_014143422.1	443	two-component sensor histidine kinase
chr	NC_017586.1	2827186	2827848	+	-	-	SCATT_RS12550	WP_014143423.1	220	DNA-binding response regulator
chr	NC_017586.1	2827871	2828680	-	-	-	SCATT_RS12555	WP_014143424.1	269	ABC transporter permease
chr	NC_017586.1	2828677	2829702	-	-	-	SCATT_RS12560	WP_014143425.1	341	daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein
chr	NC_017586.1	2829724	2830707	-	-	-	SCATT_RS12565	WP_014143426.1	327	L-asparagine oxygenase
chr	NC_017586.1	2830704	2830919	-	-	-	SCATT_RS12570	WP_014143427.1	71	MbtH family protein
chr	NC_017586.1	2830939	2831907	-	-	-	SCATT_RS12575	WP_014143428.1	322	2,3-diaminopropionate biosynthesis protein SbnA
chr	NC_017586.1	2831950	2832984	-	-	-	SCATT_RS12580	WP_014143429.1	344	2,3-diaminopropionate biosynthesis protein SbnB
chr	NC_017586.1	2833032	2834015	-	-	-	SCATT_RS12585	WP_014143430.1	327	hypothetical protein
chr	NC_017586.1	2834012	2836549	-	-	-	SCATT_RS12590	WP_014143431.1	845	thioester reductase, partial
chr	NC_017586.1	2836677	2836964	-	-	-	SCATT_RS12595	WP_014143432.1	95	DUF1330 domain-containing protein
chr	NC_017586.1	2837035	2838036	-	-	-	SCATT_RS12600	WP_014143433.1	333	ornithine cyclodeaminase family protein
chr	NC_017586.1	2838030	2838704	-	-	-	SCATT_RS12605	WP_014143434.1	224	hypothetical protein
chr	NC_017586.1	2838706	2839704	-	-	-	SCATT_RS12610	WP_014143435.1	332	branched-chain amino acid transaminase
chr	NC_017586.1	2839701	2841149	-	-	-	SCATT_RS12615	WP_014143436.1	482	phenylacetate--CoA ligase family protein
chr	NC_017586.1	2841173	2841517	-	-	-	SCATT_RS12620	WP_014143437.1	114	Dabb family protein
chr	NC_017586.1	2841718	2844711	-	-	-	SCATT_RS12625	WP_078590713.1	997	tetratricopeptide repeat protein
chr	NC_017586.1	2844891	2845589	-	-	-	SCATT_RS12630	WP_014143440.1	232	class I SAM-dependent methyltransferase
chr	NC_017586.1	2845725	2847029	-	-	-	SCATT_RS12635	WP_014143441.1	434	acyltransferase
chr	NC_017586.1	2847022	2848020	-	-	-	SCATT_RS12640	WP_014143442.1	332	membrane protein
chr	NC_017586.1	2848237	2848578	+	-	-	SCATT_RS12645	WP_014143443.1	113	hypothetical protein
chr	NC_017586.1	2848529	2849578	+	-	-	SCATT_RS12650	WP_078590715.1	349	DNA-3-methyladenine glycosylase 2 family protein
chr	NC_017586.1	2849575	2850111	+	-	-	SCATT_RS12655	WP_014143445.1	178	methylated-DNA--protein-cysteine methyltransferase
chr	NC_017586.1	2850119	2850763	-	-	-	SCATT_RS12660	WP_014143446.1	214	hypothetical protein
chr	NC_017586.1	2850849	2852780	+	-	-	SCATT_RS12665	WP_014627968.1	643	hypothetical protein
chr	NC_017586.1	2852746	2854977	-	-	-	SCATT_RS12670	WP_014627969.1	743	hypothetical protein
chr	NC_017586.1	2856185	2856595	-	-	-	SCATT_RS12680	WP_014143450.1	136	PIN domain-containing protein
chr	NC_017586.1	2856592	2856822	-	-	-	SCATT_RS12685	WP_014143451.1	76	hypothetical protein
chr	NC_017586.1	2857051	2858637	+	-	-	SCATT_RS12690	WP_014143452.1	528	TIGR02677 family protein
chr	NC_017586.1	2858634	2859824	+	-	-	SCATT_RS12695	WP_014143453.1	396	TIGR02678 family protein
chr	NC_017586.1	2859821	2863924	+	-	-	SCATT_RS12700	WP_014143454.1	1367	TIGR02680 family protein
chr	NC_017586.1	2863932	2865233	+	-	-	SCATT_RS12705	WP_014143455.1	433	TIGR02679 family protein
chr	NC_017586.1	2865290	2865778	-	-	-	SCATT_RS12710	WP_014143456.1	162	hypothetical protein
chr	NC_017586.1	2866048	2866308	+	-	-	SCATT_RS12715	WP_014143457.1	86	hypothetical protein
chr	NC_017586.1	2866335	2866604	+	-	-	SCATT_RS12720	WP_014143458.1	89	hypothetical protein
chr	NC_017586.1	2866846	2868087	+	-	-	SCATT_RS12725	WP_014143459.1	413	serine/threonine-protein phosphatase
chr	NC_017586.1	2868242	2868547	-	-	-	SCATT_RS12730	WP_014143460.1	101	hypothetical protein
chr	NC_017586.1	2868547	2869179	-	-	-	SCATT_RS12735	WP_014143461.1	210	hypothetical protein
chr	NC_017586.1	2869690	2870664	-	-	-	SCATT_RS12740	WP_014143462.1	324	magnesium transporter CorA
chr	NC_017586.1	2870963	2871319	+	-	-	SCATT_RS12745	WP_014143463.1	118	PRC-barrel domain containing protein
chr	NC_017586.1	2872969	2873931	+	-	-	SCATT_RS12750	WP_014143465.1	320	aminoglycoside phosphotransferase family protein
chr	NC_017586.1	2874688	2876652	+	-	-	SCATT_RS12755	WP_014143466.1	654	copper resistance protein CopC
chr	NC_017586.1	2876649	2877230	+	-	-	SCATT_RS12760	WP_014143467.1	193	TlpA family protein disulfide reductase
chr	NC_017586.1	2877257	2878027	-	-	-	SCATT_RS12765	WP_014143468.1	256	cytochrome C biogenesis protein CcdA
chr	NC_017586.1	2878400	2878606	-	-	-	SCATT_RS12770	WP_014143469.1	68	ATP-binding protein
chr	NC_017586.1	2878708	2879415	-	-	-	SCATT_RS12775	WP_014143470.1	235	membrane protein
chr	NC_017586.1	2879412	2879765	-	-	-	SCATT_RS12780	WP_014143471.1	117	ArsR family transcriptional regulator
chr	NC_017586.1	2879878	2880174	+	-	-	SCATT_RS12785	WP_014143472.1	98	hypothetical protein
chr	NC_017586.1	2880197	2880787	+	-	-	SCATT_RS12790	WP_014627982.1	196	hypothetical protein
chr	NC_017586.1	2881035	2881862	+	-	-	SCATT_RS12795	WP_014143474.1	275	sulfurtransferase
chr	NC_017586.1	2883566	2885821	-	-	-	SCATT_RS12800	WP_014143476.1	751	copper-translocating P-type ATPase
chr	NC_017586.1	2885818	2886048	-	-	-	SCATT_RS12805	WP_014143477.1	76	heavy metal transporter
chr	NC_017586.1	2886091	2886387	-	-	-	SCATT_RS12810	WP_014143478.1	98	transcriptional regulator
chr	NC_017586.1	2887054	2887674	+	-	-	SCATT_RS12815	WP_014143480.1	206	DUF3105 domain-containing protein
chr	NC_017586.1	2887729	2887974	+	-	-	SCATT_RS12820	WP_014143481.1	81	SHOCT domain-containing protein
chr	NC_017586.1	2888048	2888602	+	-	-	SCATT_RS12825	WP_014627985.1	184	DUF2752 domain-containing protein
chr	NC_017586.1	2888753	2890009	+	-	-	SCATT_RS12830	WP_014143483.1	418	hypothetical protein
chr	NC_017586.1	2890075	2890719	-	-	-	SCATT_RS12835	WP_014143484.1	214	class I SAM-dependent methyltransferase
chr	NC_017586.1	2890766	2891266	-	-	-	SCATT_RS12840	WP_014143485.1	166	hypothetical protein
chr	NC_017586.1	2891737	2891988	+	-	-	SCATT_RS12845	WP_041824681.1	83	hypothetical protein
chr	NC_017586.1	2892274	2892663	+	-	-	SCATT_RS12850	WP_014143488.1	129	BlaI/MecI/CopY family transcriptional regulator
chr	NC_017586.1	2892660	2893631	+	-	-	SCATT_RS12855	WP_014143489.1	323	M56 family peptidase
chr	NC_017586.1	2893656	2893979	+	-	-	SCATT_RS12860	WP_014143490.1	107	hypothetical protein
chr	NC_017586.1	2894274	2895245	+	-	-	SCATT_RS12865	WP_014627987.1	323	cytochrome c biogenesis protein
chr	NC_017586.1	2895238	2895939	+	-	-	SCATT_RS12870	WP_014143492.1	233	alkyl hydroperoxide reductase
chr	NC_017586.1	2895942	2896223	+	-	-	SCATT_RS12875	WP_014143493.1	93	thioredoxin family protein
chr	NC_017586.1	2896234	2896470	+	-	-	SCATT_RS12880	WP_014143494.1	78	hypothetical protein
chr	NC_017586.1	2897715	2898677	+	-	-	SCATT_RS12885	WP_086010114.1	320	hypothetical protein
chr	NC_017586.1	2898771	2899517	-	-	-	SCATT_RS12890	WP_014143497.1	248	site-specific DNA-methyltransferase
chr	NC_017586.1	2900095	2901240	+	-	-	SCATT_RS12895	WP_014143498.1	381	NlpC/P60 family protein
chr	NC_017586.1	2901328	2901636	+	-	-	SCATT_RS12900	WP_014143499.1	102	membrane protein
chr	NC_017586.1	2901636	2902328	+	-	-	SCATT_RS12905	WP_042507571.1	230	hypothetical protein
chr	NC_017586.1	2902356	2903750	+	-	-	SCATT_RS12910	WP_014143501.1	464	ATP-binding protein
chr	NC_017586.1	2903885	2905357	+	-	-	SCATT_RS12915	WP_014143502.1	490	membrane protein
chr	NC_017586.1	2905393	2905845	+	-	-	SCATT_RS12920	WP_014143503.1	150	hypothetical protein
chr	NC_017586.1	2905872	2907377	+	-	-	SCATT_RS12925	WP_014627990.1	501	ATP-binding protein
chr	NC_017586.1	2907411	2907668	+	-	-	SCATT_RS36365	WP_078590717.1	85	hypothetical protein
chr	NC_017586.1	2907750	2908385	+	-	-	SCATT_RS12930	WP_014143506.1	211	hypothetical protein
chr	NC_017586.1	2908442	2909029	+	-	-	SCATT_RS36370	WP_014627991.1	195	hypothetical protein
chr	NC_017586.1	2909126	2909896	+	-	-	SCATT_RS12935	WP_014143507.1	256	hypothetical protein
chr	NC_017586.1	2909923	2910420	+	-	-	SCATT_RS12940	WP_014143508.1	165	hypothetical protein
chr	NC_017586.1	2910549	2911022	-	-	-	SCATT_RS12945	WP_041824684.1	157	hypothetical protein
chr	NC_017586.1	2911034	2911777	+	-	-	SCATT_RS12950	WP_014143510.1	247	hypothetical protein
chr	NC_017586.1	2912054	2912734	+	-	-	SCATT_RS12955	WP_014143512.1	226	hypothetical protein
chr	NC_017586.1	2913343	2914626	+	-	-	SCATT_RS12960	WP_086010115.1	427	hypothetical protein
chr	NC_017586.1	2914635	2914844	+	-	-	SCATT_RS12965	WP_041825094.1	69	hypothetical protein
chr	NC_017586.1	2914841	2916010	+	-	-	SCATT_RS12970	WP_014143515.1	389	hypothetical protein
chr	NC_017586.1	2917053	2918120	+	-	-	SCATT_RS12980	WP_014143516.1	355	recombinase
chr	NC_017586.1	2918117	2918449	+	-	-	SCATT_RS12985	WP_014143517.1	110	XRE family transcriptional regulator
chr	NC_017586.1	2918557	2919795	+	-	-	SCATT_RS12990	WP_014627995.1	412	hypothetical protein
chr	NC_017586.1	2919975	2920283	+	-	-	SCATT_RS36380	WP_078590874.1	102	hypothetical protein
chr	NC_017586.1	2920377	2920976	+	-	-	SCATT_RS12995	WP_014143520.1	199	DUF4913 domain-containing protein
chr	NC_017586.1	2920973	2921740	+	-	-	SCATT_RS13000	WP_014143521.1	255	hypothetical protein
chr	NC_017586.1	2921737	2922213	+	-	-	SCATT_RS13005	WP_014143522.1	158	hypothetical protein
chr	NC_017586.1	2922210	2922878	+	-	-	SCATT_RS13010	WP_014143523.1	222	hypothetical protein
chr	NC_017586.1	2923347	2923889	+	-	-	SCATT_RS36385	WP_014143525.1	180	hypothetical protein
chr	NC_017586.1	2923946	2924791	+	-	-	SCATT_RS13025	WP_050990283.1	281	hypothetical protein
chr	NC_017586.1	2924913	2925857	+	-	-	SCATT_RS13030	WP_014143528.1	314	DUF317 domain-containing protein
chr	NC_017586.1	2925925	2926413	+	-	-	SCATT_RS13035	WP_014143529.1	162	hypothetical protein
chr	NC_017586.1	2926418	2926684	-	-	-	SCATT_RS13040	WP_014143530.1	88	hypothetical protein
chr	NC_017586.1	2926883	2928856	-	-	-	SCATT_RS13045	WP_014143531.1	657	hypothetical protein
chr	NC_017586.1	2928858	2930141	-	-	-	SCATT_RS13050	WP_014143532.1	427	hypothetical protein
chr	NC_017586.1	2930138	2932378	-	-	-	SCATT_RS13055	WP_014143533.1	746	transposase
chr	NC_017586.1	2932378	2933154	-	-	-	SCATT_RS13060	WP_014143534.1	258	TnsA-like heteromeric transposase endonuclease subunit
chr	NC_017586.1	2933444	2933785	+	-	-	SCATT_RS13065	WP_014143535.1	113	DUF317 domain-containing protein
chr	NC_017586.1	2933826	2934098	+	-	-	SCATT_RS13070	WP_014143536.1	90	hypothetical protein
chr	NC_017586.1	2934146	2934358	+	-	-	SCATT_RS13075	WP_014143537.1	70	hypothetical protein
chr	NC_017586.1	2934441	2934770	+	-	-	SCATT_RS13080	WP_014143538.1	109	hypothetical protein
chr	NC_017586.1	2934877	2935113	+	-	-	SCATT_RS13085	WP_014143539.1	78	MarR family transcriptional regulator
chr	NC_017586.1	2935146	2935379	+	-	-	SCATT_RS13090	WP_014143540.1	77	hypothetical protein
chr	NC_017586.1	2935449	2935853	-	-	-	SCATT_RS13095	WP_041824691.1	134	hypothetical protein
chr	NC_017586.1	2935959	2937731	-	-	-	SCATT_RS13100	WP_014143542.1	590	mobilization protein
chr	NC_017586.1	2937731	2938396	-	-	-	SCATT_RS13105	WP_014628002.1	221	plasmid mobilization relaxosome protein MobC
chr	NC_017586.1	2938393	2938617	-	-	-	SCATT_RS13110	WP_014143544.1	74	hypothetical protein
chr	NC_017586.1	2938719	2939783	-	-	-	SCATT_RS13115	WP_014143545.1	354	DUF2637 domain-containing protein
chr	NC_017586.1	2939780	2940346	-	-	-	SCATT_RS13120	WP_014143546.1	188	WhiB family transcriptional regulator
chr	NC_017586.1	2940464	2941162	-	-	-	SCATT_RS13125	WP_014143547.1	232	ATP-binding protein
chr	NC_017586.1	2941162	2942184	-	-	-	SCATT_RS13130	WP_014143548.1	340	hypothetical protein
chr	NC_017586.1	2942186	2942512	-	-	-	SCATT_RS13135	WP_014143549.1	108	hypothetical protein
chr	NC_017586.1	2942946	2943392	+	-	-	SCATT_RS13140	WP_014143550.1	148	hypothetical protein
chr	NC_017586.1	2943436	2944281	-	-	-	SCATT_RS36390	WP_078590719.1	281	transcriptional regulator
chr	NC_017586.1	2944636	2945181	+	-	-	SCATT_RS36395	WP_014143552.1	181	hypothetical protein
chr	NC_017586.1	2945178	2946362	+	-	-	SCATT_RS13155	WP_014628005.1	394	hypothetical protein
chr	NC_017586.1	2946367	2947545	+	-	-	SCATT_RS13160	WP_014628006.1	392	cytochrome P450
chr	NC_017586.1	2947625	2948680	-	-	-	SCATT_RS13165	WP_014628007.1	351	hypothetical protein
chr	NC_017586.1	2948848	2950929	-	-	fxlM	SCATT_RS13170	WP_014143556.1	693	methyltransferase, FxLD system
chr	NC_017586.1	2950953	2952224	-	-	-	SCATT_RS13175	WP_014143557.1	423	lanthionine synthetase
chr	NC_017586.1	2952221	2955286	-	-	-	SCATT_RS13180	WP_014628008.1	1021	lantibiotic dehydratase
chr	NC_017586.1	2955410	2955589	-	-	-	SCATT_RS13185	WP_014143559.1	59	FxLD family lantipeptide
chr	NC_017586.1	2955782	2956450	-	-	-	SCATT_RS13190	WP_014143560.1	222	hypothetical protein
chr	NC_017586.1	2956447	2956641	-	-	-	SCATT_RS13195	WP_014628010.1	64	hypothetical protein
chr	NC_017586.1	2956667	2957071	-	-	-	SCATT_RS13200	WP_014143562.1	134	hypothetical protein
chr	NC_017586.1	2957068	2957313	-	-	-	SCATT_RS13205	WP_014143563.1	81	hypothetical protein
chr	NC_017586.1	2957317	2957889	-	-	-	SCATT_RS13210	WP_014143564.1	190	ATP-binding protein
chr	NC_017586.1	2958179	2958991	+	-	-	SCATT_RS13215	WP_014143565.1	270	SDR family NAD(P)-dependent oxidoreductase
chr	NC_017586.1	2959237	2960433	+	-	-	SCATT_RS13220	WP_014143566.1	398	IS110 family transposase
chr	NC_017586.1	2960442	2961833	-	-	-	SCATT_RS13225	WP_041824695.1	463	hypothetical protein
chr	NC_017586.1	2962041	2963561	+	-	-	SCATT_RS13230	WP_014143568.1	506	radical SAM protein
chr	NC_017586.1	2963545	2964255	+	-	-	SCATT_RS13235	WP_014143569.1	236	hypothetical protein
chr	NC_017586.1	2964252	2965097	+	-	-	SCATT_RS13240	WP_014143570.1	281	hypothetical protein
chr	NC_017586.1	2965094	2965912	+	-	-	SCATT_RS13245	WP_014143571.1	272	carbohydrate kinase family protein
chr	NC_017586.1	2965937	2966884	+	-	-	SCATT_RS13250	WP_014143572.1	315	hypothetical protein
chr	NC_017586.1	2966869	2967381	+	-	-	SCATT_RS13255	WP_014628017.1	170	hypothetical protein
chr	NC_017586.1	2967463	2967768	+	-	-	SCATT_RS13260	WP_014143574.1	101	hypothetical protein
chr	NC_017586.1	2967852	2968145	-	-	-	SCATT_RS13265	WP_014143575.1	97	hypothetical protein
chr	NC_017586.1	2968237	2968896	+	-	-	SCATT_RS13270	WP_014143576.1	219	XRE family transcriptional regulator
chr	NC_017586.1	2968893	2970509	+	-	-	SCATT_RS13275	WP_014143577.1	538	site-specific integrase
chr	NC_017586.1	2970669	2970992	-	-	trxA	SCATT_RS13280	WP_014143578.1	107	thioredoxin
chr	NC_017586.1	2971015	2972001	-	-	trxB	SCATT_RS13285	WP_014143579.1	328	thioredoxin-disulfide reductase
chr	NC_017586.1	2971998	2972411	-	-	-	SCATT_RS13290	WP_014143580.1	137	arsenate reductase ArsC
chr	NC_017586.1	2972502	2972810	+	-	-	SCATT_RS13295	WP_014143581.1	102	transcriptional regulator
chr	NC_017586.1	2972807	2973916	+	-	arsB	SCATT_RS13300	WP_014143582.1	369	arsenical-resistance protein
chr	NC_017586.1	2973916	2974167	+	-	-	SCATT_RS13305	WP_014143583.1	83	DUF2180 domain-containing protein
chr	NC_017586.1	2974098	2975228	+	-	-	SCATT_RS13310	WP_014143584.1	376	NAD(P)/FAD-dependent oxidoreductase
chr	NC_017586.1	2975338	2975853	-	-	-	SCATT_RS13315	WP_014143585.1	171	N-acetyltransferase
chr	NC_017586.1	2975876	2976253	-	-	-	SCATT_RS13320	WP_041824698.1	125	transcriptional regulator
chr	NC_017586.1	2976342	2977415	-	-	-	SCATT_RS13325	WP_014143587.1	357	NAD(P)/FAD-dependent oxidoreductase
chr	NC_017586.1	2977521	2978918	+	-	-	SCATT_RS13330	WP_014143588.1	465	FAD-dependent oxidoreductase
chr	NC_017586.1	2978915	2980159	+	-	-	SCATT_RS13335	WP_014143589.1	414	MFS transporter
chr	NC_017586.1	2980642	2982234	-	-	-	SCATT_RS13345	WP_014143590.1	530	alpha/beta hydrolase
chr	NC_017586.1	2982352	2983632	-	-	-	SCATT_RS13350	WP_014143591.1	426	hypothetical protein
chr	NC_017586.1	2984352	2985587	-	-	holB	SCATT_RS13355	WP_014143592.1	411	DNA polymerase III subunit delta\'
chr	NC_017586.1	2985729	2989301	-	-	-	SCATT_RS13360	WP_014143593.1	1190	dTMP kinase
chr	NC_017586.1	2989407	2992286	-	-	topA	SCATT_RS13365	WP_014143594.1	959	type I DNA topoisomerase
