#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Un	NZ_JODY01000006.1	155107	156813	-	-	-	IF23_RS0108585	WP_030281528.1	568	hypothetical protein
Un	NZ_JODY01000006.1	156876	157475	-	-	-	IF23_RS0108590	WP_030281530.1	199	hypothetical protein
Un	NZ_JODY01000006.1	157958	158839	-	-	-	IF23_RS0108595	WP_051739427.1	293	hypothetical protein
Un	NZ_JODY01000006.1	159077	160324	+	-	-	IF23_RS0108600	WP_078653867.1	415	FAD-dependent monooxygenase
Un	NZ_JODY01000006.1	160351	161133	-	-	-	IF23_RS0108605	WP_030281537.1	260	SDR family oxidoreductase
Un	NZ_JODY01000006.1	161206	162807	-	-	-	IF23_RS0108610	WP_030281539.1	533	ABC transporter ATP-binding protein
Un	NZ_JODY01000006.1	162960	164408	-	-	-	IF23_RS0108615	WP_078653868.1	482	MFS transporter
Un	NZ_JODY01000006.1	164424	165845	-	-	-	IF23_RS0108620	WP_051739429.1	473	phenylacetaldehyde dehydrogenase
Un	NZ_JODY01000006.1	165913	167163	-	-	-	IF23_RS0108625	WP_030281544.1	416	cytochrome P450
Un	NZ_JODY01000006.1	167981	169327	+	-	-	IF23_RS0108630	WP_030281546.1	448	hypothetical protein
Un	NZ_JODY01000006.1	169324	169902	+	-	-	IF23_RS0108635	WP_030281548.1	192	hypothetical protein
Un	NZ_JODY01000006.1	169937	170131	+	-	-	IF23_RS0108640	WP_030281550.1	64	hypothetical protein
Un	NZ_JODY01000006.1	170128	170988	+	-	-	IF23_RS0108645	WP_030281552.1	286	hypothetical protein
Un	NZ_JODY01000006.1	171006	171446	+	-	-	IF23_RS0108650	WP_051739433.1	146	hypothetical protein
Un	NZ_JODY01000006.1	171443	173827	+	-	-	IF23_RS0108655	WP_030281556.1	794	hypothetical protein
Un	NZ_JODY01000006.1	173824	175407	+	-	-	IF23_RS0108660	WP_030281558.1	527	benzoylformate decarboxylase
Un	NZ_JODY01000006.1	175416	176168	-	-	-	IF23_RS0108665	WP_030281560.1	250	SDR family oxidoreductase
Un	NZ_JODY01000007.1	42	632	-	-	-	IF23_RS0108670	WP_030281576.1	196	dephospho-CoA kinase
Un	NZ_JODY01000007.1	750	1697	-	-	-	IF23_RS0108675	WP_078653873.1	315	PAC2 family protein
Un	NZ_JODY01000007.1	2138	3127	+	-	-	IF23_RS0108680	WP_030281580.1	329	sheath polysaccharide-degrading enzyme
Un	NZ_JODY01000007.1	3288	4802	-	-	-	IF23_RS0108685	WP_030281582.1	504	30S ribosomal protein S1
Un	NZ_JODY01000007.1	5174	6001	+	-	-	IF23_RS0108690	WP_030281584.1	275	class I SAM-dependent methyltransferase
Un	NZ_JODY01000007.1	6059	8623	+	-	-	IF23_RS0108695	WP_030281586.1	854	ATP-dependent helicase HrpB
Un	NZ_JODY01000007.1	8753	9748	-	-	-	IF23_RS0108700	WP_030281588.1	331	DUF3068 domain-containing protein
Un	NZ_JODY01000007.1	10057	11964	-	-	-	IF23_RS0108710	WP_030281590.1	635	lytic transglycosylase
Un	NZ_JODY01000007.1	12517	15255	-	-	-	IF23_RS0108715	WP_030281592.1	912	DNA polymerase I
Un	NZ_JODY01000007.1	15550	17865	+	-	-	IF23_RS0108720	WP_051739434.1	771	hypothetical protein
Un	NZ_JODY01000007.1	17949	18422	+	-	-	IF23_RS0108725	WP_030281594.1	157	thioesterase
Un	NZ_JODY01000007.1	18526	19194	-	-	-	IF23_RS0108730	WP_030281595.1	222	response regulator
Un	NZ_JODY01000007.1	19620	21056	-	-	-	IF23_RS0108740	WP_030281596.1	478	pyruvate kinase
Un	NZ_JODY01000007.1	21211	22623	-	-	-	IF23_RS0108745	WP_051739435.1	470	lysine 6-monooxygenase
Un	NZ_JODY01000007.1	22623	24233	-	-	-	IF23_RS0108750	WP_030281598.1	536	amino acid decarboxylase
Un	NZ_JODY01000007.1	24504	27089	-	-	-	IF23_RS0108755	WP_030281600.1	861	aminopeptidase N
Un	NZ_JODY01000007.1	27274	27822	+	-	-	IF23_RS0108760	WP_030281602.1	182	MarR family transcriptional regulator
Un	NZ_JODY01000007.1	27899	29086	-	-	-	IF23_RS0108765	WP_030281604.1	395	peptidase
Un	NZ_JODY01000007.1	29198	30241	-	-	-	IF23_RS0108770	WP_030281606.1	347	aromatic ring-hydroxylating dioxygenase subunit alpha
Un	NZ_JODY01000007.1	30245	30466	-	-	-	IF23_RS0108775	WP_030281608.1	73	hypothetical protein
Un	NZ_JODY01000007.1	30490	31425	-	-	-	IF23_RS0108780	WP_051739449.1	311	oxidoreductase
Un	NZ_JODY01000007.1	31473	33119	-	-	-	IF23_RS0108785	WP_030281611.1	548	acetolactate synthase
Un	NZ_JODY01000007.1	33146	33934	-	-	-	IF23_RS0108790	WP_030281612.1	262	short chain dehydrogenase
Un	NZ_JODY01000007.1	34000	34752	-	-	-	IF23_RS0108795	WP_030281614.1	250	SDR family NAD(P)-dependent oxidoreductase
Un	NZ_JODY01000007.1	34752	35273	-	-	-	IF23_RS0108800	WP_030281616.1	173	cupin domain-containing protein
Un	NZ_JODY01000007.1	35308	36102	-	-	-	IF23_RS0108805	WP_030281617.1	264	alpha/beta hydrolase
Un	NZ_JODY01000007.1	36099	36935	-	-	-	IF23_RS0108810	WP_030281619.1	278	DUF108 domain-containing protein
Un	NZ_JODY01000007.1	36932	37858	-	-	-	IF23_RS0108815	WP_030281621.1	308	extradiol ring-cleavage dioxygenase
Un	NZ_JODY01000007.1	37921	39444	-	-	-	IF23_RS0108820	WP_051739436.1	507	aldehyde dehydrogenase
Un	NZ_JODY01000007.1	39734	41152	+	-	-	IF23_RS0108825	WP_030281624.1	472	MFS transporter
Un	NZ_JODY01000007.1	42081	43916	+	-	-	IF23_RS0108835	WP_078653874.1	611	beta-galactosidase
Un	NZ_JODY01000007.1	43972	44706	-	-	-	IF23_RS0108840	WP_030281629.1	244	SDR family NAD(P)-dependent oxidoreductase
Un	NZ_JODY01000007.1	44915	45748	+	-	-	IF23_RS0108845	WP_030281631.1	277	XRE family transcriptional regulator
Un	NZ_JODY01000007.1	45788	48871	-	-	-	IF23_RS0108850	WP_030281633.1	1027	membrane protein
Un	NZ_JODY01000007.1	49146	49955	-	-	-	IF23_RS0108855	WP_030281635.1	269	serine protease
Un	NZ_JODY01000007.1	50363	50812	+	-	-	IF23_RS0108860	WP_037677794.1	149	hypothetical protein
Un	NZ_JODY01000007.1	51065	51550	+	-	-	IF23_RS0108865	WP_030281638.1	161	PPOX class F420-dependent oxidoreductase
Un	NZ_JODY01000007.1	51716	53176	-	-	gltD	IF23_RS0108870	WP_030281641.1	486	glutamate synthase subunit beta
Un	NZ_JODY01000007.1	53169	57776	-	-	-	IF23_RS0108875	WP_051739437.1	1535	glutamate synthase large subunit
Un	NZ_JODY01000007.1	58068	58808	-	-	-	IF23_RS0108880	WP_030281646.1	246	membrane protein
Un	NZ_JODY01000007.1	59163	60176	-	-	-	IF23_RS0108885	WP_030281648.1	337	prolipoprotein diacylglyceryl transferase
Un	NZ_JODY01000007.1	60290	61099	-	-	-	IF23_RS0108890	WP_030281650.1	269	membrane protein, partial
Un	NZ_JODY01000007.1	61222	62049	-	-	-	IF23_RS0108895	WP_030281651.1	275	tryptophan synthase subunit alpha
Un	NZ_JODY01000007.1	62049	63311	-	-	-	IF23_RS0108900	WP_030281653.1	420	tryptophan synthase subunit beta
Un	NZ_JODY01000007.1	63661	63957	-	-	-	IF23_RS32500	WP_078653875.1	98	hypothetical protein
Un	NZ_JODY01000007.1	63974	64783	-	-	-	IF23_RS0108910	WP_030281655.1	269	indole-3-glycerol phosphate synthase TrpC
Un	NZ_JODY01000007.1	64934	65413	-	-	-	IF23_RS0108915	WP_078653876.1	159	DUF2752 domain-containing protein
Un	NZ_JODY01000007.1	65530	65769	-	-	-	IF23_RS0108920	WP_030281659.1	79	hypothetical protein
Un	NZ_JODY01000007.1	65855	66502	-	-	-	IF23_RS0108925	WP_030281661.1	215	TIGR02234 family membrane protein
Un	NZ_JODY01000007.1	66579	68117	-	-	-	IF23_RS0108930	WP_030281662.1	512	anthranilate synthase component I
Un	NZ_JODY01000007.1	68129	68527	-	-	-	IF23_RS0108935	WP_030281664.1	132	phosphoribosyl-AMP cyclohydrolase
Un	NZ_JODY01000007.1	68650	69282	+	-	-	IF23_RS0108940	WP_030281666.1	210	TIGR03085 family protein
Un	NZ_JODY01000007.1	69333	70100	-	-	-	IF23_RS0108945	WP_030281668.1	255	imidazole glycerol phosphate synthase subunit HisF
Un	NZ_JODY01000007.1	70105	70506	-	-	-	IF23_RS0108950	WP_030281670.1	133	RidA family protein
Un	NZ_JODY01000007.1	70530	71258	-	-	-	IF23_RS0108955	WP_030281672.1	242	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA
Un	NZ_JODY01000007.1	71258	71905	-	-	-	IF23_RS0108960	WP_030281673.1	215	imidazole glycerol phosphate synthase subunit HisH
Un	NZ_JODY01000007.1	72057	72650	-	-	-	IF23_RS0108970	WP_030281675.1	197	imidazoleglycerol-phosphate dehydratase HisB
Un	NZ_JODY01000007.1	72647	73792	-	-	-	IF23_RS0108975	WP_030281676.1	381	histidinol-phosphate transaminase
Un	NZ_JODY01000007.1	73789	75111	-	-	-	IF23_RS0108980	WP_030281677.1	440	histidinol dehydrogenase
Un	NZ_JODY01000007.1	75383	77008	+	-	-	IF23_RS0108985	WP_030281678.1	541	hypothetical protein
Un	NZ_JODY01000007.1	77176	77922	+	-	-	IF23_RS0108990	WP_030281680.1	248	ATP-dependent protease
Un	NZ_JODY01000007.1	77995	78510	+	-	-	IF23_RS0108995	WP_030281682.1	171	Cys-tRNA(Pro) deacylase
Un	NZ_JODY01000007.1	78676	79362	-	-	-	IF23_RS0109000	WP_051739438.1	228	ABC transporter permease
Un	NZ_JODY01000007.1	79432	80262	-	-	-	IF23_RS0109005	WP_051739439.1	276	transporter
Un	NZ_JODY01000007.1	80321	81331	-	-	-	IF23_RS0109010	WP_051739440.1	336	ABC transporter ATP-binding protein
Un	NZ_JODY01000007.1	81393	82667	-	-	-	IF23_RS0109015	WP_030281689.1	424	NYN domain-containing protein
Un	NZ_JODY01000007.1	83209	86751	-	-	-	IF23_RS0109025	WP_030281691.1	1180	DNA polymerase III subunit alpha
Un	NZ_JODY01000007.1	86998	87672	+	-	-	IF23_RS0109030	WP_030281693.1	224	hypothetical protein
Un	NZ_JODY01000007.1	87766	88635	+	-	-	IF23_RS0109035	WP_030281695.1	289	DSBA oxidoreductase
Un	NZ_JODY01000007.1	88832	89821	+	-	-	IF23_RS31035	WP_051739441.1	329	disulfide bond formation protein DsbA
Un	NZ_JODY01000007.1	89925	91598	+	-	-	IF23_RS0109045	WP_030281699.1	557	alkaline phosphatase
Un	NZ_JODY01000007.1	91693	92298	-	-	-	IF23_RS0109050	WP_030281701.1	201	dienelactone hydrolase
Un	NZ_JODY01000007.1	92470	93555	+	-	-	IF23_RS0109055	WP_078653886.1	361	mechanosensitive ion channel protein
Un	NZ_JODY01000007.1	93599	95206	-	-	-	IF23_RS0109060	WP_030281705.1	535	Na+/H+ antiporter
Un	NZ_JODY01000007.1	95322	96263	-	-	-	IF23_RS0109065	WP_030281707.1	313	RluA family pseudouridine synthase
Un	NZ_JODY01000007.1	96343	96945	-	-	-	IF23_RS0109070	WP_030281709.1	200	signal peptidase II
Un	NZ_JODY01000007.1	97197	98015	-	-	-	IF23_RS0109075	WP_030281711.1	272	DNA-binding protein
Un	NZ_JODY01000007.1	98530	101685	+	-	-	IF23_RS0109080	WP_030281713.1	1051	isoleucine--tRNA ligase
Un	NZ_JODY01000007.1	102132	103238	-	-	-	IF23_RS0109085	WP_030281714.1	368	DivIVA domain-containing protein
Un	NZ_JODY01000007.1	103288	103581	-	-	-	IF23_RS0109090	WP_030281716.1	97	YggT family protein
Un	NZ_JODY01000007.1	103650	104270	-	-	-	IF23_RS0109095	WP_030281718.1	206	cell division protein SepF
Un	NZ_JODY01000007.1	104395	105114	-	-	-	IF23_RS0109100	WP_030281719.1	239	YggS family pyridoxal phosphate-dependent enzyme
Un	NZ_JODY01000007.1	105111	105848	-	-	-	IF23_RS0109105	WP_030281721.1	245	peptidoglycan editing factor PgeF
Un	NZ_JODY01000007.1	105862	107088	-	-	-	IF23_RS0109110	WP_030281722.1	408	cell division protein FtsZ
Un	NZ_JODY01000007.1	107242	107442	+	-	-	IF23_RS32505	WP_078653877.1	66	hypothetical protein
Un	NZ_JODY01000007.1	107372	108190	-	-	-	IF23_RS0109115	WP_030281724.1	272	cell division protein FtsQ
Un	NZ_JODY01000007.1	108212	109303	-	-	-	IF23_RS0109120	WP_030281726.1	363	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
Un	NZ_JODY01000007.1	109310	110671	-	-	-	IF23_RS0109125	WP_030281728.1	453	putative lipid II flippase FtsW
Un	NZ_JODY01000007.1	110726	112171	-	-	-	IF23_RS0109130	WP_030281731.1	481	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
Un	NZ_JODY01000007.1	112168	113232	-	-	-	IF23_RS0109135	WP_030281734.1	354	phospho-N-acetylmuramoyl-pentapeptide-transferase
Un	NZ_JODY01000007.1	113238	114677	-	-	-	IF23_RS0109140	WP_030281735.1	479	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Un	NZ_JODY01000007.1	114740	116509	-	-	-	IF23_RS0109145	WP_030281738.1	589	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
Un	NZ_JODY01000007.1	116528	118570	-	-	-	IF23_RS0109150	WP_030281739.1	680	penicillin-binding protein 2
Un	NZ_JODY01000007.1	118668	119267	-	-	-	IF23_RS0109155	WP_030281741.1	199	hypothetical protein
Un	NZ_JODY01000007.1	119264	120223	-	-	-	IF23_RS0109160	WP_030281743.1	319	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
Un	NZ_JODY01000007.1	120711	121268	+	-	-	IF23_RS0109165	WP_030281745.1	185	carbonic anhydrase
Un	NZ_JODY01000007.1	121552	122574	+	-	-	IF23_RS0109170	WP_030281746.1	340	MoxR family ATPase
Un	NZ_JODY01000007.1	122574	123977	+	-	-	IF23_RS0109175	WP_051739442.1	467	DUF58 domain-containing protein
Un	NZ_JODY01000007.1	124006	126414	+	-	-	IF23_RS0109180	WP_030281750.1	802	transglutaminase domain-containing protein
Un	NZ_JODY01000007.1	126783	127202	-	-	-	IF23_RS0109185	WP_030281752.1	139	DUF3040 domain-containing protein
Un	NZ_JODY01000007.1	127459	128214	-	-	-	IF23_RS0109190	WP_030281753.1	251	SAM-dependent methyltransferase
Un	NZ_JODY01000007.1	128479	128964	-	-	-	IF23_RS0109195	WP_030281755.1	161	hypothetical protein
Un	NZ_JODY01000007.1	129197	129811	+	-	-	IF23_RS0109200	WP_030281757.1	204	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000007.1	130240	130860	+	-	-	IF23_RS0109205	WP_030281758.1	206	DUF4126 domain-containing protein
Un	NZ_JODY01000007.1	130918	132414	+	-	-	IF23_RS0109210	WP_078653878.1	498	NAD(P)/FAD-dependent oxidoreductase
Un	NZ_JODY01000007.1	132604	133083	-	-	-	IF23_RS0109215	WP_051739443.1	159	ketosteroid isomerase
Un	NZ_JODY01000007.1	133263	134285	-	-	-	IF23_RS0109220	WP_030281765.1	340	hypothetical protein
Un	NZ_JODY01000007.1	134321	135238	-	-	-	IF23_RS0109225	WP_030281767.1	305	methylenetetrahydrofolate reductase
Un	NZ_JODY01000007.1	135397	136062	-	-	-	IF23_RS0109230	WP_030281768.1	221	thiamine phosphate synthase
Un	NZ_JODY01000007.1	136177	136542	-	-	-	IF23_RS0109235	WP_030281770.1	121	DNA-binding protein
Un	NZ_JODY01000007.1	136666	137907	-	-	-	IF23_RS0109240	WP_030281772.1	413	oxidoreductase
Un	NZ_JODY01000007.1	138225	139403	+	-	-	IF23_RS0109245	WP_030281774.1	392	glycine oxidase ThiO
Un	NZ_JODY01000007.1	139400	139639	+	-	-	IF23_RS0109250	WP_030281776.1	79	thiamine biosynthesis protein ThiS
Un	NZ_JODY01000007.1	139643	140437	+	-	-	IF23_RS0109255	WP_030281778.1	264	thiazole synthase
Un	NZ_JODY01000007.1	140568	142535	+	-	-	IF23_RS0109260	WP_030281780.1	655	serine/threonine protein kinase
Un	NZ_JODY01000007.1	142630	143538	+	-	-	IF23_RS0109265	WP_030281782.1	302	deoxyribonuclease IV
Un	NZ_JODY01000007.1	143607	144230	-	-	-	IF23_RS0109270	WP_030281784.1	207	sulfite oxidase-like oxidoreductase
Un	NZ_JODY01000007.1	144384	144863	+	-	-	IF23_RS0109275	WP_030281785.1	159	bacterioferritin
Un	NZ_JODY01000007.1	144885	145235	-	-	-	IF23_RS31950	WP_051739450.1	116	(2Fe-2S)-binding protein
Un	NZ_JODY01000007.1	145404	146753	-	-	-	IF23_RS0109285	WP_030281789.1	449	3-deoxy-7-phosphoheptulonate synthase class II
Un	NZ_JODY01000007.1	147106	149097	+	-	-	IF23_RS0109290	WP_030281790.1	663	anthranilate synthase
Un	NZ_JODY01000007.1	149063	150079	-	-	-	IF23_RS0109295	WP_030281792.1	338	2-hydroxyacid dehydrogenase
Un	NZ_JODY01000007.1	150266	151294	-	-	-	IF23_RS0109300	WP_030281794.1	342	ATP-dependent 6-phosphofructokinase
Un	NZ_JODY01000007.1	151481	152182	-	-	-	IF23_RS0109305	WP_051739444.1	233	DNA-binding response regulator
Un	NZ_JODY01000007.1	152179	153384	-	-	-	IF23_RS0109310	WP_037677807.1	401	histidine kinase
Un	NZ_JODY01000007.1	153495	154262	-	-	-	IF23_RS0109315	WP_037677774.1	255	1-acyl-sn-glycerol-3-phosphate acyltransferase
Un	NZ_JODY01000007.1	154460	155257	+	-	-	IF23_RS0109320	WP_030281801.1	265	esterase
Un	NZ_JODY01000007.1	155244	155900	+	-	-	IF23_RS0109325	WP_030281803.1	218	hypothetical protein
Un	NZ_JODY01000007.1	155904	156659	-	-	-	IF23_RS0109330	WP_030281805.1	251	endonuclease
Un	NZ_JODY01000007.1	156729	157670	-	-	-	IF23_RS0109335	WP_030281807.1	313	glucokinase
Un	NZ_JODY01000007.1	157745	158224	-	-	-	IF23_RS0109340	WP_030281809.1	159	hypothetical protein
Un	NZ_JODY01000007.1	158329	159528	-	-	-	IF23_RS0109345	WP_030281811.1	399	arsenic ABC transporter ATPase
Un	NZ_JODY01000007.1	159531	160004	-	-	-	IF23_RS0109350	WP_030281812.1	157	cyclase
Un	NZ_JODY01000007.1	160167	160943	-	-	-	IF23_RS0109355	WP_030281814.1	258	metallophosphoesterase
Un	NZ_JODY01000007.1	161236	163032	+	-	-	IF23_RS0109360	WP_030281816.1	598	long-chain fatty acid--CoA ligase
Un	NZ_JODY01000007.1	163183	164325	-	-	-	IF23_RS0109365	WP_030281819.1	380	glycosyltransferase family 1 protein
Un	NZ_JODY01000007.1	164594	166030	+	-	-	IF23_RS0109370	WP_078653879.1	478	DUF2029 domain-containing protein
Un	NZ_JODY01000007.1	166011	167456	-	-	-	IF23_RS0109375	WP_078653880.1	481	hypothetical protein
Un	NZ_JODY01000007.1	167657	168673	-	-	-	IF23_RS0109380	WP_030281825.1	338	hypothetical protein
Un	NZ_JODY01000007.1	168979	170349	-	-	-	IF23_RS0109385	WP_030281826.1	456	RNA-binding protein
Un	NZ_JODY01000007.1	170369	170608	-	-	-	IF23_RS0109390	WP_030281828.1	79	hypothetical protein
Un	NZ_JODY01000007.1	170804	171595	+	-	-	IF23_RS0109395	WP_078653881.1	263	rhomboid family intramembrane serine protease
Un	NZ_JODY01000007.1	171592	171873	+	-	-	IF23_RS0109400	WP_030281831.1	93	AsnC family transcriptional regulator
Un	NZ_JODY01000007.1	173853	174917	-	-	-	IF23_RS0109410	WP_030281834.1	354	anthranilate phosphoribosyltransferase
Un	NZ_JODY01000007.1	175094	176731	-	-	-	IF23_RS0109415	WP_030281836.1	545	ubiquinol-cytochrome c reductase cytochrome b subunit
Un	NZ_JODY01000007.1	176728	177789	-	-	-	IF23_RS0109420	WP_051739445.1	353	Rieske (2Fe-2S) protein
Un	NZ_JODY01000007.1	177786	178595	-	-	-	IF23_RS0109425	WP_030281839.1	269	cystathionine beta-lyase
Un	NZ_JODY01000007.1	178676	179296	-	-	-	IF23_RS0109430	WP_030281841.1	206	heme-copper oxidase subunit III
Un	NZ_JODY01000007.1	179596	179997	+	-	-	IF23_RS0109435	WP_030281842.1	133	hypothetical protein
Un	NZ_JODY01000007.1	180017	181261	-	-	-	IF23_RS0109440	WP_037677778.1	414	lipoprotein
Un	NZ_JODY01000007.1	181403	181801	-	-	-	IF23_RS0109445	WP_030281845.1	132	cytochrome c oxidase subunit 4
Un	NZ_JODY01000007.1	183155	184123	-	-	-	IF23_RS0109455	WP_030281847.1	322	cytochrome c oxidase subunit II
Un	NZ_JODY01000007.1	184439	185833	+	-	-	IF23_RS0109460	WP_030281848.1	464	aminotransferase class V-fold PLP-dependent enzyme
Un	NZ_JODY01000007.1	185920	186894	-	-	-	IF23_RS0109465	WP_030281850.1	324	carbohydrate kinase family protein
Un	NZ_JODY01000007.1	187032	187256	+	-	-	IF23_RS0109470	WP_030281852.1	74	hypothetical protein
Un	NZ_JODY01000007.1	187453	188937	+	-	-	IF23_RS0109475	WP_030281854.1	494	hypothetical protein
Un	NZ_JODY01000007.1	189022	189378	-	-	-	IF23_RS0109480	WP_030281855.1	118	iron-sulfur cluster assembly accessory protein
Un	NZ_JODY01000007.1	189728	190915	+	-	-	IF23_RS0109485	WP_030281857.1	395	quinolinate synthase NadA
Un	NZ_JODY01000007.1	191160	192047	+	-	-	IF23_RS0109490	WP_030281860.1	295	MBL fold metallo-hydrolase
Un	NZ_JODY01000007.1	192165	195338	-	-	-	IF23_RS0109495	WP_030281861.1	1057	AcrB/AcrD/AcrF family protein
Un	NZ_JODY01000007.1	195567	196253	-	-	-	IF23_RS0109500	WP_030281862.1	228	DNA-binding response regulator
Un	NZ_JODY01000007.1	196250	197410	-	-	-	IF23_RS0109505	WP_078653887.1	386	sensor histidine kinase
Un	NZ_JODY01000007.1	197617	197895	-	-	-	IF23_RS0109510	WP_030281866.1	92	hypothetical protein
Un	NZ_JODY01000007.1	197952	198749	-	-	-	IF23_RS0109515	WP_030281868.1	265	PspA/IM30 family protein
Un	NZ_JODY01000007.1	199036	199632	+	-	-	IF23_RS0109520	WP_078653882.1	198	DUF3043 domain-containing protein
Un	NZ_JODY01000007.1	199809	200528	+	-	-	IF23_RS0109525	WP_030281872.1	239	SAM-dependent methyltransferase
Un	NZ_JODY01000007.1	200607	200819	-	-	-	IF23_RS0109530	WP_030281874.1	70	hypothetical protein
Un	NZ_JODY01000007.1	200996	202342	+	-	-	IF23_RS0109535	WP_030281876.1	448	adenosylcobinamide kinase
Un	NZ_JODY01000007.1	202405	203214	+	-	-	IF23_RS0109540	WP_078653883.1	269	hypothetical protein
Un	NZ_JODY01000007.1	203395	204441	+	-	-	IF23_RS0109545	WP_030281880.1	348	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
Un	NZ_JODY01000007.1	205391	206224	+	-	-	IF23_RS0109555	WP_030281884.1	277	adenosylcobinamide-GDP ribazoletransferase
Un	NZ_JODY01000007.1	206606	208153	+	-	-	IF23_RS0109560	WP_030281886.1	515	leucyl aminopeptidase
Un	NZ_JODY01000007.1	208532	209920	+	-	-	IF23_RS0109565	WP_030281888.1	462	dihydrolipoyl dehydrogenase
Un	NZ_JODY01000007.1	210008	211747	+	-	-	IF23_RS0109570	WP_030281890.1	579	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase
Un	NZ_JODY01000007.1	211960	212583	+	-	-	IF23_RS0109575	WP_030281891.1	207	GntR family transcriptional regulator
Un	NZ_JODY01000007.1	212825	215488	+	-	-	IF23_RS0109580	WP_030281893.1	887	pyruvate dehydrogenase (acetyl-transferring), homodimeric type
Un	NZ_JODY01000007.1	215731	216816	+	-	-	IF23_RS0109585	WP_030281895.1	361	WYL domain-containing transcriptional regulator
Un	NZ_JODY01000007.1	216931	217872	-	-	-	IF23_RS0109590	WP_030281896.1	313	short-chain dehydrogenase
Un	NZ_JODY01000007.1	218032	219933	-	-	-	IF23_RS0109595	WP_030281898.1	633	hypothetical protein
Un	NZ_JODY01000007.1	220238	220756	+	-	-	IF23_RS0109600	WP_030281899.1	172	DUF4240 domain-containing protein
Un	NZ_JODY01000007.1	220794	221675	+	-	-	IF23_RS0109605	WP_030281901.1	293	TIGR01777 family protein
Un	NZ_JODY01000007.1	221860	223149	+	-	-	IF23_RS0109610	WP_030281902.1	429	FAD-dependent oxidoreductase
Un	NZ_JODY01000007.1	223212	224666	-	-	-	IF23_RS0109615	WP_030281904.1	484	hypothetical protein
Un	NZ_JODY01000007.1	225052	225876	+	-	-	IF23_RS0109620	WP_051739446.1	274	lipoate-protein ligase B
Un	NZ_JODY01000007.1	226001	226951	+	-	-	IF23_RS0109625	WP_030281907.1	316	lipoyl synthase
Un	NZ_JODY01000007.1	227158	227373	+	-	-	IF23_RS0109630	WP_030281909.1	71	hypothetical protein
Un	NZ_JODY01000007.1	227384	228079	+	-	-	IF23_RS0109635	WP_030281913.1	231	DUF4191 domain-containing protein
Un	NZ_JODY01000007.1	228229	228636	-	-	-	IF23_RS0109640	WP_030281914.1	135	RDD family protein
Un	NZ_JODY01000007.1	228944	230353	+	-	-	IF23_RS0109645	WP_030281916.1	469	type I glutamate--ammonia ligase
Un	NZ_JODY01000007.1	231466	234696	-	-	-	IF23_RS0109655	WP_078653884.1	1076	tetratricopeptide repeat protein
Un	NZ_JODY01000007.1	235032	236297	+	-	-	IF23_RS0109665	WP_030281920.1	421	hypothetical protein
